dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,icq,nof,nom,wmc,gc,rb
1,1,0,,0.0,6,0,0,0,1,1,1,0,0
1,0,11,,0.0,12,0,8,0,2,1,1,0,0
2,29,4,0.0,0.0,24,0,0,0,0,7,7,0,0
1,2,59,0.0,0.40625,149,0,2,0,2,48,48,0,0
1,0,4,0.0,0.35714287,31,0,2,0,2,7,10,0,0
1,28,4,0.0,0.94875354,169,0,37,0,19,38,38,0,0
1,4,23,0.0,0.5138889,215,0,53,0,3,48,68,0,0
1,8,0,-1.0,0.0,1,0,0,0,0,0,0,0,0
1,1,11,0.0,0.33333334,31,0,3,0,1,3,6,0,0
1,13,10,0.0,0.0,98,0,0,1,0,95,95,0,0
1,2,9,0.0,0.0,9,0,0,0,0,7,7,0,0
3,1,13,0.0,0.0,606,0,73,0,0,29,50,0,0
1,41,1,,0.0,3,0,0,0,0,1,1,0,0
1,2,3,0.0,0.5,13,0,2,0,2,3,3,0,0
1,0,9,0.0,0.0,52,0,24,0,0,3,4,0,0
1,17,1,0.0,0.14285715,37,0,1,0,2,7,12,0,0
1,0,0,0.0,0.0,12,0,0,0,1,3,3,0,0
1,0,0,-1.0,0.0,1,0,0,0,0,0,0,0,0
1,0,8,0.0,0.0,8,0,1,0,0,2,2,0,0
1,0,2,0.0,0.0,9,0,0,0,1,2,2,0,0
1,0,1,,0.0,5,0,0,0,0,1,1,0,0
1,0,1,,0.0,5,0,0,0,0,1,1,0,0
1,0,3,,0.0,23,0,14,0,0,1,2,0,0
1,2,1,,0.0,8,0,3,0,0,1,2,0,0
1,0,4,,0.0,18,0,10,0,0,1,2,0,0
1,28,54,0.0,0.0,90,0,0,0,0,88,88,0,0
5,0,52,0.0,0.0,1626,0,238,25,0,62,76,1,0
2,0,2,0.0,0.0,30,0,10,0,2,2,3,0,0
2,1,9,0.0,0.0,43,0,7,0,0,12,14,0,0
2,0,9,0.0,0.0,266,0,54,2,0,18,22,0,0
3,2,14,0.0,0.2,34,0,6,0,1,5,5,0,0
1,10,2,0.0,0.16666667,26,0,3,0,2,6,10,0,0
1,5,14,0.0,0.8,132,0,24,0,8,20,35,0,0
3,1,3,0.0,0.0,10,0,1,0,0,3,3,0,0
2,0,24,0.0,0.0,194,0,84,0,0,10,15,0,0
3,1,7,0.0,0.0,16,0,3,0,1,4,4,0,0
1,2,15,0.0,0.76,88,0,39,2,5,5,11,0,0
1,7,3,,1.0,7,0,3,0,1,1,1,0,0
1,1,3,,0.0,7,0,4,0,0,1,1,0,0
2,0,9,0.0,0.0,59,0,15,0,0,3,3,0,0
6,1,1,,1.0,6,0,0,0,1,1,1,0,0
1,6,3,0.0,0.0,7,0,0,0,0,5,5,0,0
1,0,0,,0.0,5,0,0,0,0,1,1,0,0
5,2,1,,1.0,6,0,0,0,1,1,1,0,0
1,3,19,0.0,0.8553719,300,0,53,0,11,22,81,1,0
1,0,23,0.0,0.575,102,0,45,0,8,10,17,0,0
1,0,10,,0.0,60,0,27,0,0,1,14,0,0
1,5,3,0.0,0.0,6,0,0,0,0,4,4,0,0
1,5,3,0.0,0.0,7,0,0,0,0,5,5,0,0
1,0,5,0.0,0.5,21,0,11,0,4,2,2,0,0
1,3,2,0.0,0.0,28,0,0,0,0,26,26,0,0
1,0,3,0.0,0.0,14,0,4,0,1,2,4,0,0
1,0,0,,0.0,10,0,0,0,2,1,2,0,0
1,1,13,0.0,0.7777778,32,0,0,0,4,9,9,0,0
1,2,1,0.0,0.0,7,0,0,0,0,2,2,0,0
1,0,2,0.0,0.0,9,0,0,0,1,2,2,0,0
1,2,1,0.0,0.33333334,15,0,0,0,2,3,3,0,0
1,5,4,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,3,0.0,0.16666667,24,0,4,0,2,3,7,0,0
2,1,7,0.0,0.0,267,0,52,0,0,22,31,0,0
2,0,1,0.0,0.5,14,0,0,0,1,4,4,0,0
1,2,8,0.0,0.0,11,0,1,0,0,3,3,0,0
1,4,5,,0.0,10,0,5,0,0,1,2,0,0
1,6,5,,0.0,3,0,0,0,0,1,1,0,0
1,10,3,0.0,0.0,7,0,0,0,0,3,3,0,0
2,1,13,0.0,0.6666667,36,0,12,0,2,3,8,0,0
1,0,1,0.0,0.14285715,34,0,3,0,1,7,14,0,0
1,2,1,,0.0,3,0,0,0,0,1,1,0,0
1,3,1,0.0,0.0,4,0,0,0,0,2,2,0,0
1,2,29,0.0,0.8947368,338,1,83,0,2,19,45,0,0
2,2,28,0.0,0.6666667,139,2,41,0,3,7,15,0,0
2,0,8,0.0,0.0,162,0,41,0,0,13,20,0,0
2,2,3,0.0,0.0,10,0,0,0,1,2,2,0,0
3,0,4,0.0,0.0,220,0,30,0,0,14,19,0,0
3,1,3,0.0,0.0,11,0,2,0,0,3,3,0,0
4,53,10,0.0,0.96088654,721,0,88,8,13,118,158,1,0
1,2,1,0.0,0.33333334,15,0,0,0,2,3,3,0,0
1,2,7,0.0,0.75,75,0,4,0,3,4,4,0,0
1,1,5,0.0,0.25,38,0,9,1,2,2,4,0,0
1,18,0,-1.0,0.0,1,0,0,0,0,0,0,0,0
1,9,4,0.0,0.8,161,0,34,0,3,10,48,1,0
2,19,15,0.0,0.0,144,0,39,0,0,32,46,1,0
1,1,23,0.0,0.5,86,0,41,0,7,10,12,0,0
1,0,8,0.0,0.4,35,0,2,0,1,5,8,0,0
1,1,1,,0.0,5,0,0,0,0,1,1,0,0
1,10,6,0.0,0.0,11,0,0,0,0,9,9,0,0
1,2,28,0.0,0.6666667,139,3,41,0,3,7,15,0,0
1,6,6,0.0,0.0,49,0,4,0,0,2,2,0,0
1,0,5,,0.0,19,0,6,0,2,1,5,0,0
3,6,2,0.0,0.7407408,37,0,8,0,3,9,9,0,0
1,4,3,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,38,4,0.0,0.0,35,0,0,0,0,33,33,0,0
1,3,1,0.0,0.0,21,0,7,0,1,2,5,0,0
1,1,3,,0.0,5,0,0,0,0,1,1,0,0
1,6,12,0.0,0.45454547,53,0,9,0,2,11,11,0,0
1,6,1,,0.0,3,0,0,0,0,1,1,0,0
1,18,1,0.0,0.0,17,0,0,0,0,15,15,0,0
1,3,11,0.0,0.25,44,0,8,0,2,8,8,0,0
1,0,4,,0.0,24,0,14,0,0,1,3,0,0
1,0,4,,0.0,5,0,0,0,0,1,1,0,0
1,0,0,-1.0,0.0,1,0,0,0,0,0,0,0,0
1,0,6,,0.0,8,0,5,0,0,1,1,0,0
2,2,5,0.0,0.25,28,0,7,0,1,8,8,0,0
3,1,3,0.0,0.0,10,0,1,0,0,3,3,0,0
1,2,2,,0.0,11,0,3,0,0,1,2,0,0
1,0,0,-1.0,0.0,4,0,0,0,0,0,0,0,0
3,1,7,0.0,0.0,21,0,16,0,0,2,2,0,0
1,11,6,0.0,0.5625,28,20,4,0,2,8,8,0,0
1,16,31,0.0,0.8896551,597,4,120,0,5,58,114,1,0
2,0,5,0.0,0.0,65,0,18,0,0,9,9,0,0
1,1,7,0.0,0.0,29,0,6,0,0,8,10,0,0
1,0,4,0.0,0.0,21,0,12,0,1,2,4,0,0
1,21,2,0.0,0.0,23,0,3,0,1,4,8,0,0
1,17,35,0.0,0.8048781,850,0,94,1,7,41,86,0,0
1,11,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,0,0.0,0.0,22,0,3,0,0,2,4,0,0
1,0,5,,0.0,5,0,3,0,0,1,1,0,0
1,11,4,0.0,0.0,6,0,0,0,0,4,4,0,0
1,0,0,0.0,0.0,9,0,0,0,1,2,2,0,0
3,1,10,0.0,0.0,28,0,4,0,0,8,8,0,0
1,0,4,0.0,0.0,18,0,5,0,0,2,5,0,0
3,1,3,,0.0,5,0,0,0,0,1,1,0,0
1,3,4,,0.0,3,0,0,0,0,1,1,0,0
2,0,7,0.0,0.0,71,0,14,0,0,5,15,0,0
1,0,1,0.0,0.5714286,45,0,7,0,2,7,11,0,0
1,1,0,-1.0,0.0,3,0,0,0,0,0,0,0,0
2,1,16,0.0,0.0,953,0,106,0,0,73,141,1,0
1,1,10,0.0,0.4,24,0,6,0,5,3,3,0,0
1,12,21,0.0,0.65714294,116,0,40,0,5,21,27,0,0
2,2,13,0.0,0.0,54,2,11,0,0,6,6,0,0
2,1,10,0.0,0.0,33,0,7,0,0,9,11,0,0
3,1,9,0.0,0.0,12,0,10,0,0,3,3,0,0
2,0,13,0.0,0.5,54,0,11,4,2,4,4,0,0
1,3,2,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,32,2,0.0,0.0,14,0,0,0,0,12,12,0,0
3,7,1,0.0,0.7916667,59,0,12,0,4,12,18,0,0
1,8,5,0.0,0.0,23,0,0,0,0,21,21,0,0
2,1,5,,0.0,5,0,0,0,0,1,1,0,0
3,0,0,,0.0,4,0,0,0,0,1,1,0,0
1,6,8,0.0,0.0,52,0,0,0,0,50,50,0,0
6,5,1,0.0,1.0,9,0,0,0,1,2,2,0,0
1,1,2,0.0,0.25,17,0,1,0,1,4,5,0,0
1,0,1,0.0,0.6,19,0,0,0,2,5,5,0,0
1,3,5,0.0,0.0,16,0,0,0,0,14,14,0,0
1,0,2,0.0,0.0,12,0,6,0,1,3,3,0,0
2,2,22,0.0,0.9166666,220,2,31,0,8,24,24,0,0
1,2,12,0.0,0.0,17,0,5,0,0,5,5,0,0
1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
2,8,2,0.0,0.25,15,3,0,0,1,4,4,0,0
3,1,4,0.0,0.6,33,0,7,0,3,5,7,0,0
1,1,8,,0.0,15,0,12,0,0,1,2,0,0
2,0,9,0.0,0.0,73,0,11,1,0,3,4,0,0
1,4,1,0.0,0.5,17,0,0,0,2,4,4,0,0
1,2,2,0.0,0.0,5,0,0,0,0,3,3,0,0
1,0,5,0.0,0.4375,36,0,2,0,2,8,12,0,0
1,9,5,0.0,0.0,18,0,2,0,0,2,2,0,0
1,1,22,0.0,0.62318844,142,0,69,0,3,23,28,0,0
1,8,8,0.0,0.0,10,0,0,0,0,8,8,0,0
1,2,4,,0.0,8,0,1,0,0,1,2,0,0
2,5,5,0.0,0.7692308,54,0,2,0,4,13,13,0,0
1,0,8,0.0,0.0,168,0,27,0,0,13,13,0,0
1,0,6,0.0,0.375,49,0,10,0,4,2,11,0,0
1,0,3,0.0,0.0,44,0,16,0,0,4,5,0,0
3,1,14,0.0,0.882353,61,0,11,0,3,17,17,0,0
1,9,1,0.0,0.0,4,0,0,0,0,2,2,0,0
2,1,5,,0.0,8,0,2,0,0,1,2,0,0
2,0,3,0.0,0.0,16,0,5,0,0,2,4,0,0
1,0,0,,0.0,4,0,0,0,0,1,1,0,0
2,3,4,0.0,0.77777785,147,0,0,0,3,3,3,0,0
1,2,17,0.0,0.8803418,177,3,36,0,9,13,20,0,0
1,4,3,0.0,0.0,11,0,0,0,0,9,9,0,0
1,0,5,,0.0,10,0,4,0,1,1,2,0,0
1,7,7,0.0,0.68749994,59,5,23,0,8,6,16,0,0
3,0,4,0.0,0.0,25,0,7,0,0,5,7,0,0
3,4,15,0.0,0.64646465,276,0,56,0,3,33,59,1,0
1,0,3,,0.0,10,0,1,0,0,1,1,0,0
4,9,11,0.0,0.5535714,69,0,20,0,4,14,18,0,0
3,1,11,0.0,0.0,18,0,5,0,0,3,5,0,0
1,5,28,0.0,0.0,44,0,0,0,0,42,42,0,0
3,24,2,0.0,0.73333335,42,0,11,0,3,10,10,0,0
1,1,21,0.0,0.65277773,214,0,39,1,6,12,26,0,0
1,0,15,0.0,0.0,63,0,32,0,0,3,4,0,0
2,2,8,0.0,0.0,50,0,12,0,0,7,10,0,0
1,2,6,0.0,0.0,12,0,4,0,0,2,3,0,0
1,4,5,0.0,0.0,21,0,11,0,1,6,6,0,0
1,0,23,0.0,0.62666667,164,0,73,0,3,25,31,0,0
2,2,13,0.0,0.5,42,2,17,0,2,4,4,0,0
3,2,21,0.0,0.6333333,169,0,30,0,2,45,46,0,0
1,0,5,,0.0,5,0,2,0,0,1,1,0,0
1,6,6,,0.0,35,0,10,0,0,2,4,0,0
1,4,2,0.0,0.89393926,1170,0,70,0,30,33,352,1,0
1,9,15,0.0,0.8611111,228,0,48,0,2,18,41,0,0
1,0,4,,0.0,11,0,3,0,1,1,2,0,0
3,4,7,0.0,0.75454545,111,0,3,0,10,22,22,0,0
1,5,6,0.0,0.0,10,0,0,0,0,8,8,0,0
2,30,2,0.0,0.875,72,0,14,0,7,16,17,0,0
1,0,1,,0.0,12,0,0,0,0,1,3,0,0
1,2,5,0.0,0.0,10,0,0,0,1,2,2,0,0
1,0,1,,0.0,5,0,0,0,0,1,1,0,0
1,0,10,0.0,0.0,70,0,21,0,0,4,5,0,0
1,0,2,0.0,0.33333334,15,0,0,0,2,3,3,0,0
1,0,1,,0.0,5,0,0,0,0,1,1,0,0
3,1,3,0.0,0.0,10,0,1,0,0,3,3,0,0
1,0,1,,0.0,12,0,0,0,0,1,3,0,0
2,3,14,0.0,0.41666666,72,0,27,0,3,4,19,0,0
1,2,9,0.0,0.0,14,0,2,0,3,2,2,0,0
1,0,1,,0.0,12,0,0,0,0,1,3,0,0
1,14,3,0.0,0.0,15,0,0,0,0,13,13,0,0
1,5,0,0.0,0.0,4,0,0,0,0,2,2,0,0
3,1,8,0.0,0.1,24,0,5,0,2,5,5,0,0
3,1,14,0.0,0.88,693,0,83,0,1,25,105,1,0
1,8,5,0.0,0.0,22,0,0,0,0,20,20,0,0
1,8,4,0.0,0.6666667,40,6,5,0,2,6,8,0,0
1,41,4,0.0,0.0,16,0,0,0,0,14,14,0,0
2,13,33,0.0,0.9361702,235,0,53,0,2,47,62,1,0
1,6,7,0.0,0.0,59,0,2,0,0,3,3,0,0
3,1,9,0.0,0.0,14,0,3,0,0,4,4,0,0
1,0,3,,0.0,5,0,2,0,0,1,1,0,0
1,0,7,0.0,0.25,50,0,16,0,6,2,12,0,0
2,0,5,0.0,0.0,30,0,13,0,0,3,3,0,0
1,1,7,0.0,0.5,57,0,3,0,1,4,4,0,0
1,1,7,0.0,0.0,14,0,3,0,0,4,4,0,0
1,2,1,,0.0,3,0,0,0,0,1,1,0,0
1,3,2,0.0,0.68571424,80,0,6,0,5,14,26,0,0
1,0,0,-1.0,0.0,1,0,0,0,0,0,0,0,0
1,5,2,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,3,0.0,0.33333334,14,0,0,0,2,3,3,0,0
2,0,2,,0.0,6,0,0,0,1,1,1,0,0
1,1,3,,0.0,5,0,0,0,0,1,1,0,0
1,4,9,0.0,0.75,82,0,8,0,2,6,7,0,0
3,4,38,0.0,0.83456796,826,0,143,0,15,54,166,0,0
1,12,3,0.0,0.0,8,0,0,0,0,6,6,0,0
2,1,17,,0.0,70,0,3,0,1,1,1,0,0
1,2,1,0.0,0.0,9,0,0,0,1,2,2,0,0
1,1,2,,0.0,7,0,4,0,1,1,1,0,0
1,18,2,0.0,0.0,8,0,0,0,0,6,6,0,0
1,6,6,0.0,0.5,25,0,7,0,1,4,7,0,0
1,4,3,,0.0,3,0,0,0,0,1,1,0,0
1,0,1,,0.0,5,0,1,0,0,1,1,0,0
1,0,1,,0.0,5,0,1,0,0,1,1,0,0
1,2,10,,0.0,60,0,23,0,0,1,17,0,0
1,2,6,0.0,0.0,9,0,0,0,0,7,7,0,0
1,0,2,,0.0,5,0,1,0,0,1,1,0,0
1,0,3,,0.0,7,0,2,0,0,1,1,0,0
1,43,1,0.0,0.42424247,83,0,23,0,3,11,33,0,0
2,1,12,0.0,0.0,362,0,74,1,0,32,46,0,0
1,5,1,0.0,0.5,20,0,0,0,3,4,4,0,0
1,14,3,0.0,0.0,4,0,0,0,0,2,2,0,0
1,4,6,0.0,0.8125,42,2,7,1,2,8,10,0,0
1,0,1,0.0,0.0,12,0,2,0,0,4,4,0,0
1,0,6,0.0,0.5,37,0,12,0,1,8,9,0,0
1,0,4,0.0,0.5714286,38,0,0,0,3,7,10,0,0
1,0,0,-1.0,,3,0,0,0,1,0,0,0,0
1,0,0,,0.0,5,0,1,0,0,1,1,0,0
1,0,0,,0.0,5,0,1,0,0,1,1,0,0
1,26,1,,0.0,3,0,0,0,0,1,1,0,0
1,1,5,0.0,0.0,10,0,5,0,1,2,2,0,0
1,1,2,0.0,0.0,9,1,0,0,1,2,2,0,0
1,0,0,,0.0,4,0,0,0,0,1,1,0,0
1,2,3,0.0,0.0,5,0,0,0,0,3,3,0,0
1,2,7,0.0,0.6481482,74,0,4,1,6,9,19,0,0
1,1,2,,0.0,24,0,2,0,0,1,7,0,0
1,1,7,0.0,0.33333334,14,0,1,0,1,3,3,0,0
1,0,3,0.0,0.6666667,24,0,0,1,3,6,6,0,0
1,0,0,-1.0,0.0,1,0,0,0,0,0,0,0,0
1,0,6,0.0,0.0,14,0,4,0,0,4,4,0,0
2,1,27,0.0,0.6,148,0,24,6,1,5,7,0,0
1,3,13,0.0,0.25,44,0,8,0,2,8,8,0,0
1,4,3,0.0,0.0,31,0,0,0,0,29,29,0,0
2,2,11,0.0,0.0,45,0,8,0,0,13,15,0,0
3,0,8,0.0,0.0,52,0,25,0,0,3,4,0,0
2,11,16,0.0,0.83928573,507,0,76,0,4,42,108,1,0
1,0,2,0.0,0.5,16,0,0,0,2,4,4,0,0
1,1,15,0.0,0.88235295,213,0,33,0,1,17,17,0,0
1,0,3,,0.0,19,0,9,0,0,1,5,0,0
1,0,7,0.0,0.0,31,0,11,0,1,2,4,0,0
1,0,0,,0.0,5,0,1,0,0,1,1,0,0
1,0,1,0.0,0.0,12,0,7,0,0,3,3,0,0
3,2,14,0.0,0.65,81,0,11,0,2,20,21,0,0
1,0,0,,0.0,9,0,5,0,0,1,2,0,0
1,1,2,,0.0,5,0,0,0,0,1,1,0,0
1,7,2,0.0,0.0,6,0,0,0,0,4,4,0,0
1,3,8,0.0,0.5,24,0,11,0,1,4,6,0,0
3,7,8,0.0,0.0,189,0,38,0,0,49,52,1,0
1,5,5,0.0,0.0,8,0,0,0,0,6,6,0,0
1,0,6,,0.0,26,0,6,0,0,1,4,0,0
1,0,7,,0.0,20,0,3,0,0,1,4,0,0
1,0,2,,0.0,15,0,0,0,5,1,1,0,0
1,2,6,0.0,0.0,21,0,3,0,1,5,5,0,0
1,0,0,-1.0,,4,0,0,0,2,0,0,0,0
1,4,0,0.0,0.6666667,17,0,0,0,3,4,4,0,0
1,0,0,-1.0,0.0,1,0,0,0,0,0,0,0,0
1,1,2,,0.0,5,0,0,0,0,1,1,0,0
1,0,4,,0.0,14,0,5,0,0,1,2,0,0
2,0,10,0.0,0.0,163,0,45,0,0,8,8,0,0
1,0,1,,0.0,12,0,3,0,0,1,2,0,0
2,0,5,0.0,0.0,91,0,21,0,0,7,7,0,0
4,0,19,0.0,0.0,381,0,72,1,0,22,28,0,0
1,102,1,0.0,0.6666667,31,0,0,0,3,9,9,0,0
2,0,6,0.0,0.0,81,0,5,0,3,4,6,0,0
1,0,1,,0.0,8,0,4,0,0,1,1,0,0
1,19,9,0.0,0.7567568,415,1,55,1,1,37,73,1,0
1,0,3,,0.0,29,0,6,0,0,1,4,0,0
1,11,4,0.0,0.0,11,0,0,0,0,9,9,0,0
3,1,13,0.0,0.0,54,0,40,0,0,5,8,0,0
1,1,7,0.0,0.0,47,0,9,0,0,13,15,0,0
1,1,7,0.0,0.0,28,0,4,0,0,8,8,0,0
2,2,3,0.0,0.0,7,0,0,0,0,2,2,0,0
1,1,14,0.0,0.4666667,85,0,18,4,3,5,5,0,0
1,0,1,0.0,0.0,17,0,2,0,0,2,4,0,0
1,0,2,,0.0,8,0,2,0,0,1,2,0,0
3,2,8,0.0,0.625,29,0,10,0,2,8,8,0,0
3,1,4,0.0,0.5714286,30,0,1,0,4,7,7,0,0
1,8,1,0.0,0.6666667,18,0,0,0,3,4,4,0,0
3,2,15,0.0,0.2,34,0,6,0,1,5,5,0,0
1,0,2,,0.0,18,0,7,0,0,1,2,0,0
1,0,2,,0.0,10,0,6,0,0,1,2,0,0
2,0,5,0.0,0.0,83,0,21,0,0,7,7,0,0
1,0,2,,0.0,6,0,3,0,0,1,1,0,0
1,0,2,,0.0,6,0,3,0,0,1,1,0,0
1,0,2,,0.0,6,0,3,0,0,1,1,0,0
1,0,2,,0.0,6,0,3,0,0,1,1,0,0
1,0,2,,0.0,13,0,5,0,0,1,2,0,0
1,0,2,,0.0,6,0,3,0,0,1,1,0,0
1,1,0,0.0,0.33333334,12,0,0,0,1,3,3,0,0
3,0,4,0.0,0.0,31,0,4,0,0,5,6,0,0
3,25,18,0.0,0.875,462,4,77,0,3,32,93,1,0
1,0,8,0.0,0.0,11,0,1,0,0,3,3,0,0
1,0,4,0.0,0.2857143,30,0,8,0,1,7,7,0,0
1,1,7,0.0,0.0,45,0,8,0,0,13,15,0,0
2,2,6,0.0,0.5,28,0,6,0,2,4,7,0,0
1,10,7,0.0,0.0,88,0,0,0,0,86,86,0,0
1,9,1,0.0,0.56666666,71,0,22,0,3,10,17,0,0
1,0,3,,0.0,6,0,3,0,0,1,1,0,0
1,0,5,,0.0,5,0,2,0,0,1,1,0,0
1,0,3,,0.0,5,0,1,0,0,1,1,0,0
1,0,0,,0.0,5,0,0,0,0,1,1,0,0
2,0,5,0.0,0.0,67,0,17,0,0,9,9,0,0
2,0,5,,0.0,10,0,7,0,0,1,1,0,0
1,3,1,,0.0,3,0,0,0,0,1,1,0,0
1,3,1,,0.0,3,0,0,0,0,1,1,0,0
2,16,84,0.0,0.98829097,1479,2,161,0,65,226,352,1,0
1,13,4,0.0,0.6666667,31,0,0,1,5,6,6,0,0
1,8,6,0.0,0.0,21,0,0,0,0,19,19,0,0
2,3,26,0.0,0.74311924,458,0,114,0,3,109,126,1,0
3,0,16,0.0,0.0,63,0,33,0,0,3,4,0,0
1,4,59,0.0,0.8693182,600,0,189,0,4,44,158,1,0
1,0,4,,0.0,12,0,4,0,1,1,2,0,0
3,1,9,0.0,0.0,29,0,6,0,0,3,6,0,0
2,0,4,0.0,0.0,30,0,11,0,0,3,3,0,0
2,0,4,0.0,0.0,25,0,7,0,0,2,2,0,0
1,3,4,,0.0,3,0,0,0,0,1,1,0,0
3,1,3,0.0,0.0,10,0,1,0,0,3,3,0,0
1,17,7,0.0,0.0,5,0,0,0,0,3,3,0,0
2,3,9,0.0,0.0,202,2,40,0,0,15,18,0,0
1,3,3,0.0,0.0,7,0,0,0,0,5,5,0,0
1,16,31,0.0,0.8470588,132,2,31,0,10,17,25,0,0
2,0,5,,0.0,10,0,7,0,0,1,1,0,0
1,0,2,0.0,0.0,16,0,5,0,0,2,2,0,0
1,8,5,0.0,0.0,15,0,0,0,0,13,13,0,0
1,0,2,0.0,0.0,16,0,4,0,0,2,2,0,0
2,15,25,0.0,0.87662345,210,2,52,1,7,22,34,0,0
3,3,8,0.0,0.2857143,36,0,5,0,3,7,7,0,0
1,27,3,0.0,0.0,10,0,0,0,0,8,8,0,0
1,0,3,,0.0,8,0,6,0,0,1,2,0,0
1,4,3,0.0,0.0,11,0,0,0,0,9,9,0,0
3,3,44,0.0,0.9354839,125,0,43,0,2,31,33,0,0
2,0,14,0.0,0.74285716,59,0,22,1,5,7,8,0,0
2,0,5,0.0,0.0,80,0,22,0,0,8,9,0,0
2,0,8,0.0,0.0,204,0,34,0,0,14,14,0,0
1,1,1,0.0,0.5,16,0,0,0,2,4,4,0,0
1,2,4,0.0,0.5,17,0,2,0,2,4,4,0,0
2,6,2,,0.0,5,0,0,0,0,1,1,0,0
1,0,1,,0.0,5,0,1,0,0,1,1,0,0
1,3,7,0.0,0.5555556,35,0,4,0,1,9,9,0,0
1,0,2,,0.0,5,0,2,0,0,1,1,0,0
1,1,1,,0.0,3,0,0,0,0,1,1,0,0
1,0,1,,0.0,5,0,2,0,0,1,1,0,0
1,2,13,0.0,0.5,42,3,17,0,2,4,4,0,0
1,0,6,,0.0,5,0,3,0,0,1,1,0,0
1,0,1,,0.0,5,0,1,0,0,1,1,0,0
1,0,4,0.0,0.0,23,0,10,0,1,2,6,0,0
3,1,45,0.0,0.0,681,0,169,2,0,33,66,1,0
1,0,1,,0.0,5,0,2,0,0,1,1,0,0
2,4,11,0.0,0.8333333,87,0,37,0,5,12,20,0,0
1,1,2,,0.0,5,0,0,0,0,1,1,0,0
3,2,0,0.0,0.0,24,0,7,0,1,3,5,0,0
1,19,36,0.0,0.7823129,347,0,96,2,7,21,91,0,0
1,9,4,0.0,0.75,88,0,22,0,2,6,23,0,0
1,0,3,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,2,12,0.0,0.0,16,0,4,0,2,3,3,0,0
1,55,22,0.0,0.88562083,193,1,49,0,9,34,48,1,0
1,2,8,0.0,0.0,12,0,2,0,2,2,2,0,0
1,0,1,,0.0,37,0,1,0,0,1,1,0,0
1,1,5,0.0,0.0,21,0,1,0,1,4,4,0,0
1,0,3,,0.0,5,0,1,0,0,1,1,0,0
1,6,3,0.0,0.33333334,24,0,5,0,2,3,5,0,0
1,0,2,,0.0,5,0,2,0,0,1,1,0,0
1,45,3,0.0,0.6,21,0,0,0,3,5,5,0,0
1,3,22,0.0,0.809091,86,0,32,0,10,11,19,0,0
1,0,0,-1.0,0.0,1,0,0,0,0,0,0,0,0
3,1,8,0.0,0.3,24,0,5,0,2,5,5,0,0
1,0,5,0.0,0.0,23,0,9,1,0,2,2,0,0
1,94,3,,0.0,3,0,0,0,0,1,1,0,0
4,7,15,0.0,0.5,75,0,22,0,1,16,18,0,0
1,0,1,0.0,0.2,25,0,2,0,1,5,11,0,0
1,1,1,,0.0,3,0,0,0,0,1,1,0,0
1,0,9,0.0,0.0,54,0,21,0,0,5,12,0,0
1,0,0,-1.0,0.0,1,0,0,0,0,0,0,0,0
3,0,3,0.0,0.0,34,0,4,0,0,5,6,0,0
1,1,7,0.0,0.0,15,0,6,0,0,2,4,0,0
1,1,6,0.0,0.0,36,0,7,0,1,2,3,0,0
1,2,1,,0.0,3,0,0,0,0,1,1,0,0
5,8,1,,1.0,6,0,0,0,1,1,1,0,0
1,0,0,-1.0,0.0,1,0,0,0,0,0,0,0,0
1,6,4,,1.0,6,0,2,0,1,1,1,0,0
5,8,2,0.0,0.5555556,15,2,0,0,3,3,3,0,0
1,1,11,0.0,0.6666667,51,0,22,0,3,6,6,0,0
1,0,1,,0.0,5,0,1,0,0,1,1,0,0
1,0,1,,0.0,5,0,2,0,0,1,1,0,0
3,0,5,0.0,0.0,46,0,27,0,0,3,3,0,0
1,0,2,0.0,0.0,13,0,4,0,1,2,3,0,0
1,0,1,,0.0,11,0,3,0,0,1,2,0,0
1,22,2,0.0,0.0,8,0,0,0,0,6,6,0,0
4,2,7,0.0,0.0,36,0,2,1,0,4,4,0,0
1,0,12,0.0,0.0,163,0,45,0,0,8,8,0,0
1,1,11,0.0,0.0,54,0,38,0,0,5,8,0,0
1,1,2,,0.0,5,0,0,0,0,1,1,0,0
1,0,8,-1.0,,5,0,0,0,3,0,0,0,0
1,1,5,0.0,0.0,14,0,4,0,0,2,4,0,0
1,0,5,,0.0,28,0,4,0,0,1,2,0,0
1,0,3,-1.0,,3,0,0,0,1,0,0,0,0
1,0,0,-1.0,0.0,1,0,0,0,0,0,0,0,0
1,1,8,0.0,0.8181818,127,0,25,0,3,11,33,0,0
2,0,15,0.0,0.0,476,0,57,0,0,64,70,1,0
1,0,3,,0.0,8,0,6,0,0,1,2,0,0
2,0,0,0.0,0.07692308,42,0,12,0,1,13,13,0,0
1,0,1,,0.0,10,0,2,0,0,1,2,0,0
1,11,5,0.0,0.8333333,59,0,16,0,1,6,9,0,0
1,3,3,0.0,0.0,6,0,0,0,0,4,4,0,0
